path	line	offset_or_marker	text
Program/src/patches/patch_recalculate.pl	44	0x7c7000	"""8b 04 85 00 70 7c 00"",	# mov	eax, dword [eax*4+0x7c7000]	; eax = cards_at_7c7000[eax]"
Program/src/patches/patch_recalculate.pl	54	0xffffdfff	"""81 66 08 ff df ff ff"",	# and	dword [esi+0x08], 0xffffdfff	; instance->state &= ~STATE_VIGILANCE"
Program/src/patches/patch_recalculate.pl	55	0xffff77ff	"""81 66 18 ff 77 ff ff"",	# and	dword [esi+0x18], 0xffff77ff	; instance->token_status &= ~(STATUS_WALL_CAN_ATTACK | STATUS_CANT_ATTACK)"
Program/src/patches/patch_recalculate.pl	58	0x4355b0	"""e9 fa 53 1c ff"");	# jmp	0x4355b0			; goto 0x4355b0"
Program/src/patches/patch_resolve_activation_during_charge_mana.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_resolve_activation_during_charge_mana.pl	5	patch_	# 1. Replace the calls to dispatch_event_to_single_card(player, card, EVENT_ACTIVATE, 1-player, -1) in charge_mana() and autotap_mana_source() to a function in
Program/src/patches/patch_resolve_activation_during_charge_mana.pl	11	Patch	use Manalink::Patch;
Program/src/patches/patch_resolve_activation_during_charge_mana.pl	17	0x435b50	"#42ea4a:	e8 01 71 00 00	call	0x435b50	; dispatch_event_to_single_card(/*5 args already pushed*/)"
Program/src/patches/patch_resolve_activation_during_charge_mana.pl	19	patch	"patch(""Magic.exe"", 0x42ea4a,"
Program/src/patches/patch_resolve_activation_during_charge_mana.pl	20	0x2002a23	"""e8 d4 3f bd 01"");	# call	0x2002a23	; event_activate_then_duplicate_into_stack(/*same 5 args already pushed*/)"
Program/src/patches/patch_resolve_activation_during_charge_mana.pl	26	0x435b50	"#42ffb2:	e8 99 5b 00 00	call	0x435b50	; dispatch_event_to_single_card(/*5 args already pushed*/)"
Program/src/patches/patch_resolve_activation_during_charge_mana.pl	28	patch	patch(0x42ffb2,
Program/src/patches/patch_resolve_activation_during_charge_mana.pl	29	0x2002a23	"""e8 6c 2a bd 01"");	# call	0x2002a23	; event_activate_then_duplicate_into_stack(/*same 5 args already pushed*/)"
Program/src/patches/patch_save_or_load_supplement.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_save_or_load_supplement.pl	8	Patch	use Manalink::Patch;
Program/src/patches/patch_save_or_load_supplement.pl	28	patch	"patch(""Magic.exe"", 0x49f4ea,"
Program/src/patches/patch_save_or_load_supplement.pl	30	0x200bb32	"""e8 40 c6 b6 01"",		# call	0x200bb32		; eax = save_or_load_supplement(v4)"
Program/src/patches/patch_save_or_load_supplement.pl	56	patch	patch(0x4a02ac,
Program/src/patches/patch_save_or_load_supplement.pl	58	0x200bb32	"""e8 7e b8 b6 01"",		# call	0x200bb32		; eax = save_or_load_supplement(v4)"
Program/src/patches/patch_shandalar_dll.pl	3	Shandalar.exe	# Updates Shandalar.exe in-place.
Program/src/patches/patch_shandalar_dll.pl	4	Shandalar.exe	# 1. Flags the .text segment of Shandalar.exe as writeable (so we can fix pointers at runtime from Shandalar.dll)
Program/src/patches/patch_shandalar_dll.pl	9	Patch	use Manalink::Patch;
Program/src/patches/patch_shandalar_dll.pl	16	patch	"patch(""RAW"", ""Shandalar.exe"", 0x19c,"
Program/src/patches/patch_shandalar_dll.pl	24	patch	"patch(""Shandalar.exe"", 0x4cdd7c,"
Program/src/patches/patch_shandalar_dll.pl	25	0x4c8600	"""e9 7f a8 ff ff"",				# jmp	0x4c8600"
Program/src/patches/patch_shandalar_dll.pl	31	0x4c85f8	# Previous contents: nop's from 0x4c85f8 all the way to 0x4c8b1f (the result of moving a function into image.dll)
Program/src/patches/patch_shandalar_dll.pl	32	patch	patch(0x4c8600,
Program/src/patches/patch_shandalar_dll.pl	34	0x4c8644	"""e8 3c 00 00 00"",			# call	0x4c8644		; eax = call_shandalar_dll_init_shandalar(lpCmdLine)"
Program/src/patches/patch_shandalar_dll.pl	38	0x4cdd86	"""e9 69 57 00 00"",			# jmp	0x4cdd86		; go back to injection point"
Program/src/patches/patch_shandalar_dll.pl	49	0x4c8624	"""68 24 86 4c 00"",			# push	0x4c8624		; arg1 = ""shandalar.dll"""
Program/src/patches/patch_shandalar_dll.pl	50	0x987970	"""ff 15 70 79 98 00"",		# call	dword [0x987970]	; eax = LoadLibraryA(""shandalar.dll"")"
Program/src/patches/patch_shandalar_dll.pl	51	0x4c8620	"""a3 20 86 4c 00"",			# mov	0x4c8620, eax		; shandalar_dll_handle = eax"
Program/src/patches/patch_shandalar_dll.pl	52	0x4c8634	"""68 34 86 4c 00"",			# push	0x4c8634		; arg2 = ""init_shandalar"""
Program/src/patches/patch_shandalar_dll.pl	54	0x9878d8	"""ff 15 d8 78 98 00"",		# call	dword [0x9878d8]	; eax = GetProcAddress(shandalar_dll_handle, ""init_shandalar"")"
Program/src/patches/patch_smallcard_size.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_smallcard_size.pl	8	Patch	use Manalink::Patch;
Program/src/patches/patch_smallcard_size.pl	18	0x7286f8	"# 494d45:	a3 f8 86 72 00	mov	dword ptr [0x7286f8], eax"
Program/src/patches/patch_smallcard_size.pl	20	patch	"patch(""Magic.exe"", 0x494d3c,"
Program/src/patches/patch_smallcard_size.pl	22	0x200e247	"""e8 05 95 b7 01"",	# call	0x200e247	; eax = set_smallcard_size(client_rect.right)"
Program/src/patches/patch_smallcard_size.pl	24	0x494d59	"""eb 12"",		# jmp	0x494d59	; skip rest of previous calculation"
Program/src/patches/patch_tap_enchantments.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_tap_enchantments.pl	9	Patch	use Manalink::Patch;
Program/src/patches/patch_tap_enchantments.pl	19	0x438bf0	"#438bea:	74 04			je	0x438bf0		;     == 0 goto 0x438bf0"
Program/src/patches/patch_tap_enchantments.pl	20	patch	"patch(""Magic.exe"", 0x438be3,"
Program/src/patches/patch_tapped_to_play_ability.pl	3	Magic.exe	# Updates Magic.exe and ManalinkEx.dll in-place.
Program/src/patches/patch_tapped_to_play_ability.pl	16	patch_	#       dispatch_event(player, card, EVENT_PLAY_ABILITY);
Program/src/patches/patch_tapped_to_play_ability.pl	18	patch_	#       dispatch_event(player, card, EVENT_TAP_CARD);
Program/src/patches/patch_tapped_to_play_ability.pl	40	Magic.exe	"$filename = ""Magic.exe"";"
Program/src/patches/patch_tapped_to_play_ability.pl	53	0x4359b0	"# 43461a:	e8 91 13 00 00	call	0x4359b0		; dispatch_event(player, card, EVENT_TAP_CARD)"
Program/src/patches/patch_tapped_to_play_ability.pl	55	0x434639	"# 434622:	eb 15		jmp	0x434639		; skip the EVENT_PLAY_ABILITY branch."
Program/src/patches/patch_tapped_to_play_ability.pl	57	0x3460d	seek_and_write($f, 0x3460d,
Program/src/patches/patch_tapped_to_play_ability.pl	58	0x12701d0	"0xe9, 0xbe, 0xbb, 0xe3, 0x00);	# jmp 0x12701d0"
Program/src/patches/patch_tapped_to_play_ability.pl	67	0x26f5d0	"seek_and_write($f, 0x26f5d0,	#0x12701d0"
Program/src/patches/patch_tapped_to_play_ability.pl	71	0x4359b0	"0xe8, 0xd0, 0x57, 0x1c, 0xff,	# call	0x4359b0		; dispatch_event(player, card, EVENT_TAP_CARD)"
Program/src/patches/patch_tapped_to_play_ability.pl	76	0x4359b0	"0xe8, 0xbd, 0x57, 0x1c, 0xff,	# call	0x4359b0		; dispatch_event(player, card, EVENT_TAPPED_TO_PLAY_ABILITY)"
Program/src/patches/patch_tapped_to_play_ability.pl	78	0x434639	"0xe9, 0x3e, 0x44, 0x1c, 0xff,	# jmp	0x434639		; goto whence we came"
Program/src/patches/patch_targets.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_targets.pl	25	Magic.exe	"$filename = ""Magic.exe"";"
Program/src/patches/patch_targets.pl	32	0x0200a9ee	# Replace entire function with an injection to 0x0200a9ee (real_target_available)
Program/src/patches/patch_targets.pl	38	0x7d940	seek_and_write($f, 0x7d940,
Program/src/patches/patch_targets.pl	39	0x0200a9ee	"0xe9, 0xa9, 0xd0, 0xb8, 0x01,	# jmp 0x0200a9ee"
Program/src/patches/patch_targets.pl	42	0x0200a9f3	# Replace entire function with an injection to 0x0200a9f3 (real_select_target)
Program/src/patches/patch_targets.pl	48	0x7e9d0	seek_and_write($f, 0x7e9d0,
Program/src/patches/patch_targets.pl	49	0x0200a9f3	"0xe9, 0x1e, 0xc0, 0xb8, 0x01,	# jmp 0x0200a9f3"
Program/src/patches/patch_targets.pl	52	0x0200a9f8	# Replace entire function with an injection to 0x0200a9f8 (real_validate_target)
Program/src/patches/patch_targets.pl	58	0x7db90	seek_and_write($f, 0x7db90,
Program/src/patches/patch_targets.pl	59	0x0200a9f8	"0xe9, 0x63, 0xce, 0xb8, 0x01,	# jmp 0x0200a9f8"
Program/src/patches/patch_undo_declared_attacker.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_undo_declared_attacker.pl	8	Magic.exe	# Run from the directory containing the Magic.exe copy to patch.
Program/src/patches/patch_undo_declared_attacker.pl	12	Patch	use Manalink::Patch;
Program/src/patches/patch_undo_declared_attacker.pl	21	0x20014	# 43c303: f7 46 08 14 00 02 00  test dword [esi+0x8], 0x20014
Program/src/patches/patch_undo_declared_attacker.pl	22	0x43c56a	# 43c30a: 0f 85 5a 02 00 00     jne 0x43c56a
Program/src/patches/patch_undo_declared_attacker.pl	24	code cave	# Redirect to a code cave so STATE_ATTACKING becomes an undo action instead of
Program/src/patches/patch_undo_declared_attacker.pl	26	patch	"patch(""Magic.exe"", 0x43c303,"
Program/src/patches/patch_undo_declared_attacker.pl	27	0x459bc8	"""e9 c0 d8 01 00"",          # jmp 0x459bc8"
Program/src/patches/patch_undo_declared_attacker.pl	31	Code cave	# Code cave at 0x459bc8. #
Program/src/patches/patch_undo_declared_attacker.pl	39	patch	patch(0x459bc8,
Program/src/patches/patch_undo_declared_attacker.pl	41	0x459be7	"""0f 85 12 00 00 00"",       # jne 0x459be7"
Program/src/patches/patch_undo_declared_attacker.pl	42	0x20014	"""f7 46 08 14 00 02 00"",    # original test dword [esi+0x8], 0x20014"
Program/src/patches/patch_undo_declared_attacker.pl	43	0x43c56a	"""0f 85 88 29 fe ff"",       # jne 0x43c56a"
Program/src/patches/patch_undo_declared_attacker.pl	44	0x43c310	"""e9 29 27 fe ff"",          # jmp 0x43c310"
Program/src/patches/patch_undo_declared_attacker.pl	47	0x4ef170	"""83 3d 70 f1 4e 00 00"",    # cmp dword [0x4ef170], 0"
Program/src/patches/patch_undo_declared_attacker.pl	48	0x459bf6	"""7e 06"",                   # jle 0x459bf6"
Program/src/patches/patch_undo_declared_attacker.pl	49	0x4ef170	"""ff 0d 70 f1 4e 00"",       # dec dword [0x4ef170]"
Program/src/patches/patch_undo_declared_attacker.pl	52	0x56adbc	"""c7 05 bc ad 56 00 02 00 00 00"", # mov dword [0x56adbc], 2"
Program/src/patches/patch_undo_declared_attacker.pl	53	0x43c56a	"""e9 5d 29 fe ff"");         # jmp 0x43c56a"
Program/src/patches/patch_untap_phase.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_untap_phase.pl	26	Magic.exe	"$filename = ""Magic.exe"";"
Program/src/patches/patch_untap_phase.pl	31	0x43a700	# Replace call to exe's untap_phase() at 0x43a700 with an injection to 0x200b240 (untap_phase()) #
Program/src/patches/patch_untap_phase.pl	34	0x43a700	"# 439966:	e8 95 0d 00 00		call	0x43a700"
Program/src/patches/patch_untap_phase.pl	36	0x39966	seek_and_write($f, 0x39966,
Program/src/patches/patch_untap_phase.pl	37	0x0200b240	"0xe8, 0xd5, 0x18, 0xbd, 0x01);		# call	untap_phase	; 0x0200b240"
Program/src/patches/patch_untap_phase.pl	43	0x790640	"# 43a70c:	f6 05 40 06 79 00 02	test	byte [0x790640], 0x2	; if ((trace_mode & 2)"
Program/src/patches/patch_untap_phase.pl	44	0x43a744	"# 43a713:	74 2f			je	0x43a744		;     == 0) goto 0x43a744;"
Program/src/patches/patch_untap_phase.pl	45	0x60ec40	"# 43a715:	a1 40 ec 60 00		mov	eax, ds:0x60ec40	; eax = dword_60EC40"
Program/src/patches/patch_untap_phase.pl	46	0x60ec40	"# 43a71a:	ff 05 40 ec 60 00	inc	dword [0x60ec40]	; ++dword_60EC40"
Program/src/patches/patch_untap_phase.pl	48	0x4ea370	"# 43a721:	68 70 a3 4e 00		push	0x4ea370		; arg2 = ""%d: Entering Untap Phase.\n"""
Program/src/patches/patch_untap_phase.pl	51	0x4d5e94	"# 43a72d:	e8 62 b7 09 00		call	0x4d5e94		; eax = sprintf(&str[0], ""%d: Entering Untap Phase.\n"", /*old value of*/dword_60EC40)"
Program/src/patches/patch_untap_phase.pl	55	0x4a7d80	"# 43a73c:	e8 3f d6 06 00		call	0x4a7d80		; sub_4A7D80(&str[0])"
Program/src/patches/patch_untap_phase.pl	58	0x471c70	"# 43a749:	e8 22 75 03 00		call	0x471c70		; eax = CardTypeFromID(CARD_ID_STASIS)"
Program/src/patches/patch_untap_phase.pl	60	0xffffffff	"# 43a751:	83 f8 ff		cmp	eax, 0xffffffff		; if (eax - -1"
Program/src/patches/patch_untap_phase.pl	61	0x43a78f	"# 43a754:	74 39			je	0x43a78f		;     == 0) goto 0x43a78f"
Program/src/patches/patch_untap_phase.pl	65	0xffffffff	"# 43a75c:	6a ff			push	0xffffffff		; arg16 = -1"
Program/src/patches/patch_untap_phase.pl	66	0xffffffff	"# 43a75e:	6a ff			push	0xffffffff		; arg15 = -1"
Program/src/patches/patch_untap_phase.pl	67	0xffffffff	"# 43a760:	6a ff			push	0xffffffff		; arg14 = -1"
Program/src/patches/patch_untap_phase.pl	81	0x47d940	"# 43a77f:	e8 bc 31 04 00		call	0x47d940		; eax = target_available(/*19 arguments*/)"
Program/src/patches/patch_untap_phase.pl	84	0x43ace2	"# 43a789:	0f 85 53 05 00 00	jne	0x43ace2		;     != 0) goto 0x43ace2	// which returns 0"
Program/src/patches/patch_untap_phase.pl	87	0x3a70c	seek_and_write($f, 0x3a70c,
Program/src/patches/patch_untap_phase.pl	88	0x43a78f	"0xe9, 0x7e, 0x00, 0x00, 0x00,	# jmp 0x43a78f"
Program/src/patches/patch_wndproc_CardClass_hook.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_wndproc_CardClass_hook.pl	8	Patch	use Manalink::Patch;
Program/src/patches/patch_wndproc_CardClass_hook.pl	14	0x489d60	"#489777:	c7 45 dc 60 9d 48 00	mov	dword [ebp-0x24], 0x489d60	; WndClass.lpfnWndProc = wndproc_CardClass;"
Program/src/patches/patch_wndproc_CardClass_hook.pl	15	patch	"patch(""Magic.exe"", 0x489777,"
Program/src/patches/patch_wndproc_CardClass_hook.pl	16	0x200bb50	"""c7 45 dc 50 bb 00 02"");		# mov	dword [ebp-0x24], 0x200bb50	; WndClass.lpfnWndProc = wndproc_CardClass_hook;"
Program/src/patches/patch_wndproc_CardClass_hook.pl	21	0x489d60	"#4aaca4:	68 60 9d 48 00		push	0x489d60	; arg1 = wndproc_CardClass"
Program/src/patches/patch_wndproc_CardClass_hook.pl	22	patch	"patch(""Magic.exe"", 0x4aaca4,"
Program/src/patches/patch_wndproc_CardClass_hook.pl	23	0x200bb50	"""68 50 bb 00 02"");		# push	0x200bb50	; arg1 = wndproc_CardClass_hook"
Program/src/patches/patch_x_cost_artifacts.pl	3	Magic.exe	# Updates Magic.exe in-place.
Program/src/patches/patch_x_cost_artifacts.pl	15	Patch	use Manalink::Patch;
Program/src/patches/patch_x_cost_artifacts.pl	25	0x4302c0	"#(4026b7)	e8 04 dc 02 00	call	0x4302c0	; eax = charge_mana_w_global_cost_mod(player, card, 0, 0);"
Program/src/patches/patch_x_cost_artifacts.pl	28	0x402717	"#(4026c1)	74 54		jz	0x402717	; if (zf) goto 0x402717"
Program/src/patches/patch_x_cost_artifacts.pl	30	patch	"#patch(""Magic.exe"", 0x4026bf,"
Program/src/patches/patch_x_cost_artifacts.pl	35	patch	"patch(""Magic.exe"", 0x4026bf,"
src/patches/Makefile	25	patch	%.exe: %.c patch.h
src/patches/Manalink/Patch.pm	3	Patch	package Manalink::Patch;
src/patches/Manalink/Patch.pm	13	patch	our @EXPORT = qw/patch string_literal jmp_to call_to/;
src/patches/Manalink/Patch.pm	34	magic.exe	"""magic.exe"" => 0x400000,"
src/patches/Manalink/Patch.pm	35	0x1000c00	"""manalinkex.dll"" => 0x1000c00,"
src/patches/Manalink/Patch.pm	36	shandalar.exe	"""shandalar.exe"" => 0x400c00"
src/patches/Manalink/Patch.pm	50	patch	sub patch
src/patches/Manalink/Patch.pm	100	offset	$seekpos >= $offsets{$lc_filename} or croak sprintf qq/Seekpos $seekpos is less than $filename's base offset %x/, $offsets{$lc_filename};
src/patches/Manalink/Patch.pm	164	0xFFFFFFFF	$diff += 0xFFFFFFFF;
src/patches/Manalink/Patch.pm	173	patch	patch(@args);
src/patches/patch.h	1	PATCH_	"#ifndef PATCH_H	// -*- tab-width:8 -*-"
src/patches/patch.h	2	PATCH_	"#define PATCH_H	1"
src/patches/patch.h	49	0xffffffff	"char* hexstr = (char*)malloc(11 * len + 1);	// really only need 5*len + 1, but we're going to die here anyway, so make sure we can fit "" 0xffffffff"""
src/patches/patch_ai_opinion_defender.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_ai_opinion_defender.pl	10	Patch	use Manalink::Patch;
src/patches/patch_ai_opinion_defender.pl	18	0x7e7039	"# 499386:	0f be 84 c0 39 70 7e 00	movsx	eax, byte [eax+eax*8+0x7e7039]	; eax = (int8_t)cards_data[iid].subtype"
src/patches/patch_ai_opinion_defender.pl	20	0x4993a3	"# 499390:	75 11			jnz	0x4993a3			;     != 0) goto 0x4993a3	// skip zeroing of effective power"
src/patches/patch_ai_opinion_defender.pl	21	patch	"patch(""Magic.exe"", 0x499380,"
src/patches/patch_ai_opinion_defender.pl	22	0x800000	"""f7 85 a0 fe ff ff 00 00 80 00"",	# test	dword [ebp-0x160], 0x800000	; if ((abils & KEYWORD_DEFENDER)"
src/patches/patch_ai_opinion_defender.pl	23	0x4993a3	"""74 17"",				# jz	0x4993a3			;     == 0) goto 0x4993a3"
src/patches/patch_ai_opinion_defender.pl	30	0x7e7039	"# 4998e2:	0f be 84 c0 39 70 7e 00	movsx	eax, byte [eax+eax*8+0x7e7039]	; eax = cards_data[iid].subtype"
src/patches/patch_ai_opinion_defender.pl	32	0x4998f6	"# 4998ec:	75 08			jnz	0x4998f6			;     != 0) goto 0x4998f6"
src/patches/patch_ai_opinion_defender.pl	33	patch	patch(0x4998e2,
src/patches/patch_ai_opinion_defender.pl	34	0x800000	"""f7 46 28 00 00 80 00"",		# test	dword [esi+0x28), 0x800000	; if ((esi->regen_status & KEYWORD_DEFENDER)"
src/patches/patch_ai_opinion_defender.pl	35	0x4998f6	"""74 0b"",				# jz	0x4998f6			;     == 0) goto 0x4998f6"
src/patches/patch_always_dispatch_events.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_always_dispatch_events.pl	4	0x4EF188	# 1. Sets the global variable at 0x4EF188, which I currently have labelled PARTIALLY_extra_abilities_of_all_cards_in_play, to EA_CONTROLLED|EA_FORCE_ATTACK
src/patches/patch_always_dispatch_events.pl	8	0x1FFC0000	# EA_PAID_BLOCK|EA_PAID_ATTACK|EA_LICH|EA_SELECT_BLOCK|EA_SELECT_ATTACK|EA_MARTYR, or 0x1FFC0000 - are |ed into this at the end of get_abilities(player, card,
src/patches/patch_always_dispatch_events.pl	41	Magic.exe	"$filename = ""Magic.exe"";"
src/patches/patch_always_dispatch_events.pl	49	0x004ef188	"# 43d576:	c7 05 88 f1 4e 00  00 00 00 00		; mov    dword [0x004ef188], 0x0	; PARTIALLY_extra_abilities_of_all_cards_in_play = 0"
src/patches/patch_always_dispatch_events.pl	51	0x3d576	seek_and_write($f, 0x3d576,
src/patches/patch_always_dispatch_events.pl	52	0x004ef188	"0xc7, 0x05, 0x88, 0xf1, 0x4e, 0x00,  0x00, 0x00, 0x00, 0x11);	# mov	dword [0x004ef188], 0x11000000	; PARTIALLY_extra_abilities_of_all_cards_in_play = EA_CONTROLLED|EA_FORCE_ATTACK"
src/patches/patch_always_dispatch_events.pl	58	0x004ef188	"# 478b97:	c7 05 88 f1 4e 00  00 00 00 00		; mov    dword [0x004ef188], 0x0	; PARTIALLY_extra_abilities_of_all_cards_in_play = 0"
src/patches/patch_always_dispatch_events.pl	60	0x78b97	seek_and_write($f, 0x78b97,
src/patches/patch_always_dispatch_events.pl	61	0x004ef188	"0xc7, 0x05, 0x88, 0xf1, 0x4e, 0x00,  0x00, 0x00, 0x00, 0x11);	# mov	dword [0x004ef188], 0x11000000	; PARTIALLY_extra_abilities_of_all_cards_in_play = EA_CONTROLLED|EA_FORCE_ATTACK"
src/patches/patch_always_set_tapped_for_mana_color.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_always_set_tapped_for_mana_color.pl	8	Patch	use Manalink::Patch;
src/patches/patch_always_set_tapped_for_mana_color.pl	16	0x7e704c	"#434471:	66 f7 84 c0 4c 70 7e 00 00 10	test	word [eax+eax*8+0x7e704c], 0x1000	; if ((card_data[esi->internal_card_id].extra_ability & EA_MANA_SOURCE)"
src/patches/patch_always_set_tapped_for_mana_color.pl	17	0x434487	"#43447b:	74 0a				je	0x434487				;     == 0) goto 0x434487"
src/patches/patch_always_set_tapped_for_mana_color.pl	18	0x7904bc	"#43447d:	c7 05 bc 04 79 00 ff ff ff ff	mov	dword [0x7904bc], -1			; tapped_for_mana_color = -1"
src/patches/patch_always_set_tapped_for_mana_color.pl	20	patch	"patch(""Magic.exe"", 0x43446b,"
src/patches/patch_attach_equipment.pl	3	Magic.exe	# Updates Magic.exe in-place.
src/patches/patch_attach_equipment.pl	27	Magic.exe	"$filename = ""Magic.exe"";"
src/patches/patch_attach_equipment.pl	36	0x73bb00	"# 4381ef:	8b 04 85 00 bb 73 00    mov	eax, dword [eax*4+0x73bb00]	; eax = cards_ptr[eax]"
src/patches/patch_attach_equipment.pl	38	0x438389	"# 4381fa:	0f 85 89 01 00 00       jne	0x438389			;     != 0) goto 0x438389"
src/patches/patch_attach_equipment.pl	40	0x438389	"# 438206:	0f 84 7d 01 00 00       je	0x438389			;     == 0) goto 0x438389"
src/patches/patch_attach_equipment.pl	42	0x381ec	seek_and_write($f, 0x381ec,
src/patches/patch_attach_equipment.pl	47	0x200a9fd	"0xe8, 0x04, 0x28, 0xbd, 0x01,		# call	is_displayed_attached_equipment_or_aura	; 0x200a9fd"
src/patches/patch_attach_equipment.pl	49	0x438389	"0x0f, 0x84, 0x88, 0x01, 0x00, 0x00,	# jz	0x438389		;     == 0) goto 0x438389"
src/patches/patch_attach_equipment.pl	57	0x73bb00	"# 438261:	8b 04 85 00 bb 73 00	mov	eax, dword [eax*4+0x73bb00]	; eax = cards_ptr[eax]"
